PersonID,Name,Age,Gender,Nationality,Joined,ClassDept,Type,Survived
268,"BRADLEY, Miss Bridget",22,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
269,"BRADLEY, Mr Patrick Joseph",38,Male,Scottish,Southampton,Engineering Crew,Engineer,LOST
270,"BRADLEY, Mr Thomas Henry",28,Male,English,Southampton,Deck Crew,Deck Crew,LOST
271,"BRADSHAW, Mr John Albert Perkin",42,Male,English,Southampton,Victualling Crew,Victualler,LOST
272,"BRADY, Mr John Bertram",41,Male,American,Southampton,1st Class Passenger,1st Class,LOST
273,"BRAF, Miss Elin Ester Maria",20,Female,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
274,"BRAIDEN, Mr William John",37,Male,Irish,Belfast,Engineering Crew,Engineer,
275,"BRAILEY, Mr William Theodore Ronald",24,Male,English,Southampton,2nd Class Passenger Musician,Musician,LOST
276,"BRAND, Mr",,Male,,Southampton,1st Class Passenger Cross Channel Passenger,Cross Channel,
277,"BRANDEIS, Mr Emil Franklin",48,Male,American,Cherbourg,1st Class Passenger,1st Class,LOST
278,"BRAUND, Mr Lewis Richard",29,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
279,"BRAUND, Mr Owen Harris",22,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
280,"BRENNAN, Mr Thomas",39,Male,Irish,Belfast,Engineering Crew,Engineer,
281,"BRERETON, Mr George Andrew",37,Male,American,Southampton,1st Class Passenger,1st Class,SAVED
282,"BREWE, Dr Arthur Jackson",45,Male,Irish,Cherbourg,1st Class Passenger,1st Class,LOST
283,"BREWER, Mr B.",24,Male,English,Southampton,Engineering Crew Deserted,Not Onboard,
284,"BREWER, Mr Harry",30,Male,English,Southampton,Engineering Crew,Engineer,LOST
285,"BREWSTER, Mr George Henry",52,Male,English,Belfast,Victualling Crew,Victualler,LOST
286,"BRIANT, Mr Albert",34,Male,English,Southampton,Engineering Crew,Engineer,LOST
287,"BRIANT, Mr Arthur",30,Male,English,Southampton,Engineering Crew,Engineer,LOST
288,"BRICE, Mr Walter Thomas",42,Male,English,Southampton,Deck Crew,Deck Crew,SAVED
289,"BRICOUX, Mr Roger Marie",20,Male,French,Southampton,2nd Class Passenger Musician,Musician,LOST
290,"BRIDE, Mr Harold Sydney",22,Male,English,Belfast,Victualling Crew,Victualler,SAVED
291,"BRIGHT, Mr Arthur John",42,Male,English,Belfast,Deck Crew,Deck Crew,SAVED
292,"BRISTOW, Mr Harry",38,Male,English,Southampton,Victualling Crew,Victualler,LOST
293,"BRISTOW, Mr Robert Charles",38,Male,Irish,Southampton,Victualling Crew,Victualler,LOST
294,"BRITO, Mr José Joaquim de",40,Male,Portuguese,Southampton,2nd Class Passenger,2nd Class,LOST
295,"BROBäCK, Mr Karl Rudolf",22,Male,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
296,"BROCKLEBANK, Mr William Alfred",40,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
297,"BROOKMAN, Mr John Cress",28,Male,English,Southampton,Victualling Crew,Victualler,LOST
298,"BROOKS, Mr J.",25,Male,English,Southampton,Engineering Crew,Engineer,LOST
299,"BROOM, Mr Herbert George",33,Male,English,Belfast,Victualling Crew,Victualler,LOST
300,"BROOME, Mr Athol Frederick",31,Male,English,Southampton,Victualling Crew,Victualler,LOST
301,"BROWN, Miss Amelia Mary",18,Female,English,Southampton,2nd Class Passenger Servant,Servant,SAVED
302,"BROWN, Miss Edith Eileen",15,Female,"South African, English",Southampton,2nd Class Passenger,2nd Class,SAVED
303,"BROWN, Mr Edward",34,Male,Welsh,Belfast,Victualling Crew,Victualler,SAVED
304,"BROWN, Mr John",28,Male,Welsh,Southampton,Engineering Crew,Engineer,LOST
305,"BROWN, Mr Joseph",30,Male,English,Southampton,Engineering Crew Substitute Crew,Engineer,LOST
306,"BROWN, Mr Thomas William Solomon",60,Male,South African,Southampton,2nd Class Passenger,2nd Class,LOST
307,"BROWN, Mr Walter James",41,Male,English,Belfast,Victualling Crew,Victualler,LOST
308,"BROWN, Mrs Caroline Lane",59,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
309,"BROWN, Mrs Elizabeth Catherine",39,Female,South African,Southampton,2nd Class Passenger,2nd Class,SAVED
310,"BROWN, Mrs Margaret",44,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
311,"BROWNE, Rev. Francis M.",32,Male,Irish,Southampton,1st Class Passenger Cross Channel Passenger,Cross Channel,
312,"BRYAN, Mr John",22,Male,Irish,Belfast,Engineering Crew,Engineer,
313,"BRYHL, Miss Dagmar Jenny Ingeborg",20,Female,Swedish,Southampton,2nd Class Passenger,2nd Class,SAVED
314,"BRYHL, Mr Kurt Arnold Gottfrid",25,Male,Swedish,Southampton,2nd Class Passenger,2nd Class,LOST
315,"BUCKLEY, Miss Catherine",23,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
316,"BUCKLEY, Mr Daniel",21,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
317,"BUCKLEY, Mr H. E.",34,Male,English,Southampton,Victualling Crew,Victualler,LOST
318,"BUCKNELL, Mrs Emma Eliza",58,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
319,"BULEY, Mr Edward John",26,Male,English,Southampton,Deck Crew,Deck Crew,SAVED
320,"BULL, Mr Walter Edward",36,Male,English,Southampton,Victualling Crew,Victualler,LOST
321,"BULLEY, Mr Henry Ashburnham",21,Male,English,Southampton,Victualling Crew,Victualler,LOST
322,"BUNNELL, Mr Wilfred James",20,Male,English,Belfast,Victualling Crew,Victualler,LOST
323,"BURGESS, Mr Charles",18,Male,English,Southampton,Victualling Crew,Victualler,SAVED
324,"BURKE, Mr Jeremiah",19,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
325,"BURKE, Mr Richard Edward",29,Male,English,Belfast,Victualling Crew,Victualler,LOST
326,"BURKE, Mr William",39,Male,Irish,Belfast,Victualling Crew,Victualler,SAVED
327,"BURNESS, Mr Frank",43,Male,Irish,Belfast,Engineering Crew,Engineer,
328,"BURNS, Miss Elizabeth Margaret",41,Female,American,Cherbourg,1st Class Passenger Servant,Servant,SAVED
329,"BURNS, Miss Mary Delia",15,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
330,"BURNS, Mr John",31,Male,Irish,Belfast,Deck Crew,Deck Crew,
331,"BURNS, Mr William Simpson",37,Male,Irish,Belfast,Engineering Crew,Engineer,
332,"BURR, Mr Ewart Sydenham",28,Male,English,Southampton,Victualling Crew,Victualler,LOST
333,"BURRAGE, Mr Arthur Victor Edwards",20,Male,English,Southampton,Victualling Crew,Victualler,SAVED
334,"BURROUGHS, Mr Arthur Peckham",34,Male,English,Southampton,Engineering Crew,Engineer,LOST
335,"BURROWS, Mr W.",29,Male,English,Southampton,Engineering Crew Left with Consent,Not Onboard,
336,"BURTON, Mr Edward John",35,Male,English,Southampton,Engineering Crew,Engineer,LOST
337,"BUSS, Miss Kate",36,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
338,"BUTLER, Mr Reginald Fenton",25,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
339,"BUTRUS-KA'Wī, Mr Tannūs",21,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
340,"BUTT, Major Archibald Willingham",46,Male,American,Southampton,1st Class Passenger,1st Class,LOST
341,"BUTT, Mr Robert Henry",21,Male,English,Southampton,Victualling Crew,Victualler,LOST
342,"BUTT, Mr William John",30,Male,English,Southampton,Engineering Crew,Engineer,LOST
343,"BUTTERWORTH, Mr John",23,Male,English,Southampton,Victualling Crew,Victualler,LOST
344,"BYLES, Fr Thomas Roussel Davids",42,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
345,"BYRNE, Mr James Edward",44,Male,English,Southampton,Victualling Crew,Victualler,LOST
346,"BYSTRöM, Mrs Karolina",39,Female,Swedish,Southampton,2nd Class Passenger,2nd Class,SAVED
347,"BūLUS, Master Akar",7,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
348,"BūLUS, Miss Nūr al-'ayn",10,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
349,"BūLUS, Mrs Sultānah",40,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
350,"CAIRNES, Mr Robert",50,Male,Irish,Belfast,Engineering Crew,Engineer,
351,"CAIRNS, Mr Alexander Milne",28,Male,Scottish,Southampton,1st Class Passenger Servant,Servant,LOST
352,"CALDERHEAD, Mr Edward Pennington",42,Male,American,Southampton,1st Class Passenger,1st Class,SAVED
353,"CALDERWOOD, Mr Hugh",33,Male,Irish,Belfast,Engineering Crew,Engineer,LOST
354,"CALDWELL, Master Alden Gates",10m,Male,"American, Siamese",Southampton,2nd Class Passenger,2nd Class,SAVED
355,"CALDWELL, Mr Albert Francis",26,Male,American,Southampton,2nd Class Passenger,2nd Class,SAVED
356,"CALDWELL, Mrs Sylvia Mae",28,Female,American,Southampton,2nd Class Passenger,2nd Class,SAVED
357,"CAMERON, Miss Clear Annie",35,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
358,"CAMPBELL, Mr Donald Samuel",28,Male,Australian,Southampton,Victualling Crew,Victualler,LOST
359,"CAMPBELL, Mr William",20,Male,Irish,Belfast,2nd Class Passenger H&W Guarantee Group,H&W Guarantee Group,LOST
360,"CANAVAN, Miss Mary",22,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
361,"CANAVAN, Mr Patrick",21,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
362,"CANDEE, Mrs Helen Churchill",52,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
363,"CANN, Mr Ernest",29,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
364,"CANNER, Mr John",40,Male,English,Southampton,Engineering Crew,Engineer,LOST
365,"CARAM, Mr Joseph",28,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
366,"CARAM, Mrs Maria Elias",18,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
367,"CARBINES, Mr William",19,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
368,"CARDEZA, Mr Thomas Drake Martinez",36,Male,American,Cherbourg,1st Class Passenger,1st Class,SAVED
369,"CARDEZA, Mrs Charlotte Wardle",58,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
370,"CARDWELL, Mr John",32,Male,Irish,Belfast,Engineering Crew,Engineer,
371,"CARLSSON, Mr August Sigfrid",28,Male,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
372,"CARLSSON, Mr Carl Robert",24,Male,Sweden,Southampton,3rd Class Passenger,3rd Class,LOST
373,"CARLSSON, Mr Frans Olof",33,Male,Swedish,Southampton,1st Class Passenger,1st Class,LOST
374,"CARNEY, Mr William John",31,Male,Welsh,Southampton,Victualling Crew,Victualler,LOST
375,"CARR, Miss Jane",45,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
376,"CARR, Mr Richard Stephen",27,Male,English,Southampton,Engineering Crew,Engineer,LOST
377,"CARRAU, Mr Francisco Mauro Severiano",27,Male,Uruguayan,Southampton,1st Class Passenger,1st Class,LOST
378,"CARRAú-ESTEVES, Mr José Pedro",17,Male,Uruguayan,Southampton,1st Class Passenger,1st Class,LOST
379,"CARRUTHERS, Mr Francis",,Male,English,Belfast,1st Class Passenger,1st Class,
380,"CARSON, Mr James",36,Male,Irish,Belfast,Engineering Crew,Engineer,
381,"CARTER, Master William Thornton II",11,Male,American,Southampton,1st Class Passenger,1st Class,SAVED
382,"CARTER, Miss Lucile Polk",14,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
383,"CARTER, Mr F.",27,Male,English,Southampton,Engineering Crew Failed to Join Ship,Not Onboard,
384,"CARTER, Mr James",46,Male,English,Southampton,Engineering Crew,Engineer,LOST
385,"CARTER, Mr William Ernest",36,Male,American,Southampton,1st Class Passenger,1st Class,SAVED
386,"CARTER, Mrs Lilian",45,Female,English,Southampton,2nd Class Passenger,2nd Class,LOST
387,"CARTER, Mrs Lucile",36,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
388,"CARTER, Rev. Ernest Courtenay",54,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
389,"CARTWRIGHT, Mr James Edward",33,Male,English,Belfast,Victualling Crew,Victualler,LOST
390,"CARVER, Mr Alfred John",27,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
391,"CASALI, Sig. Giulio",32,Male,Italian,Southampton,Restaurant Staff,Restaurant Staff,LOST
392,"CASE, Mr Howard Brown",49,Male,American,Southampton,1st Class Passenger,1st Class,LOST
393,"CASEY, Mr Thomas",44,Male,English,Southampton,Engineering Crew,Engineer,LOST
394,"CASSEBEER, Mrs Eleanor Genevieve",36,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
395,"CASSIDY, Mr William John",30,Male,Irish,Belfast,Engineering Crew,Engineer,
396,"CASSWILL, Mr Charles",34,Male,English,Southampton,Victualling Crew,Victualler,LOST
397,"CASTLEMAN, Mr Edward",37,Male,English,Southampton,Engineering Crew,Engineer,LOST
398,"CATON, Miss Annie",33,Female,English,Southampton,Victualling Crew,Victualler,SAVED
399,"CAUNT, Mr William Ewart",28,Male,English,Southampton,Victualling Crew,Victualler,LOST
400,"CAVE, Mr Herbert",39,Male,English,Belfast,Victualling Crew,Victualler,LOST
401,"CAVELL, Mr George Henry",22,Male,English,Southampton,Engineering Crew,Engineer,SAVED
402,"CAVENDISH, Mr Tyrell William",36,Male,English,Southampton,1st Class Passenger,1st Class,LOST
403,"CAVENDISH, Mrs Julia Florence",25,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
404,"CECIL, Mr Charles Thomas",21,Male,English,Southampton,Victualling Crew,Victualler,LOST
405,"CELOTTI, Mr Francesco",24,Male,Italian,Southampton,3rd Class Passenger,3rd Class,LOST
406,"CHABOISSON, Mr Adrien Firmin",25,Male,French,Southampton,Restaurant Staff,Restaurant Staff,LOST
407,"CHAFFEE, Mr Herbert Fuller",46,Male,American,Southampton,1st Class Passenger,1st Class,LOST
408,"CHAFFEE, Mrs Carrie Constance",47,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
409,"CHAMBERS, Mr Norman Campbell",27,Male,American,Southampton,1st Class Passenger,1st Class,SAVED
410,"CHAMBERS, Mrs Bertha",32,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
411,"CHAPMAN, Mr Charles Henry",51,Male,South African,Southampton,2nd Class Passenger,2nd Class,LOST
412,"CHAPMAN, Mr John Henry",37,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
413,"CHAPMAN, Mr Joseph Charles",32,Male,English,Southampton,Victualling Crew,Victualler,SAVED
414,"CHAPMAN, Mrs Sarah Elizabeth",30,Female,English,Southampton,2nd Class Passenger,2nd Class,LOST
415,"CHARMAN, Mr John James",25,Male,English,Southampton,Victualling Crew,Victualler,LOST
416,"CHARTERS, Mr David",20,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
417,"CHAUDANSON, Miss Victorine",36,Female,French,Cherbourg,1st Class Passenger Servant,Servant,SAVED
418,"CHEEVERS, Mr William",31,Male,Irish,Belfast,Engineering Crew,Engineer,
419,"CHERRETT, Mr William Victor",24,Male,English,Southampton,Engineering Crew,Engineer,LOST
420,"CHERRY, Miss Gladys",30,Female,English,Southampton,1st Class Passenger,1st Class,SAVED
421,"CHEVERTON, Mr William Frederick",27,Male,English,Belfast,Victualling Crew,Victualler,LOST
422,"CHEVRé, Mr Paul Romaine Marie Léonce",45,Male,Belgian,Cherbourg,1st Class Passenger,1st Class,SAVED
423,"CHIBNALL, Mrs Edith Martha Bowerman",48,Female,English,Southampton,1st Class Passenger,1st Class,SAVED
424,"CHIP, Mr Chang",32,Male,Hong Kongese,Southampton,3rd Class Passenger,3rd Class,SAVED
425,"CHISHOLM, Mr Roderick",43,Male,Scottish,Belfast,1st Class Passenger H&W Guarantee Group,H&W Guarantee Group,LOST
426,"CHISNALL, Mr George Alexander",36,Male,English,Belfast,Engineering Crew,Engineer,LOST
427,"CHITTY, Mr Archibald George",28,Male,English,Southampton,Victualling Crew,Victualler,LOST
428,"CHITTY, Mr George Henry",50,Male,English,Southampton,Victualling Crew,Victualler,LOST
429,"CHORLEY, Mr John Henry",25,Male,English,Southampton,Engineering Crew,Engineer,LOST
430,"CHRISTMANN, Mr Emil",29,Male,German,Southampton,3rd Class Passenger,3rd Class,LOST
431,"CHRISTMAS, Mr Herbert Harry",34,Male,English,Southampton,Victualling Crew,Victualler,LOST
432,"CHRISTY, Miss Rachel Juli Cohen",25,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
433,"CHRISTY, Mrs Alice Frances",52,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
434,"CHRONOPOULOS, Mr Apostolos M.",26,Male,Greek,Cherbourg,3rd Class Passenger,3rd Class,LOST
435,"CHRONOPOULOS, Mr Dimitrios M.",21,Male,Greek,Cherbourg,3rd Class Passenger,3rd Class,LOST
436,"CLARK, Mr Walter Miller",27,Male,American,Cherbourg,1st Class Passenger,1st Class,LOST
437,"CLARK, Mr William",42,Male,Irish,Southampton,Engineering Crew,Engineer,SAVED
438,"CLARK, Mrs Virginia Estelle",26,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
439,"CLARKE, Mr Charles Valentine",29,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
440,"CLARKE, Mr John Frederick Preston",28,Male,English,Southampton,2nd Class Passenger Musician,Musician,LOST
441,"CLARKE, Mrs Ada Maria",28,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
442,"CLEAVER, Miss Alice Catherine",22,Female,English,Southampton,1st Class Passenger Servant,Servant,SAVED
443,"CLELAND, Mr James",30,Male,Irish,Belfast,Engineering Crew,Engineer,
444,"CLENCH, Mr Frederick Charles",33,Male,English,Southampton,Deck Crew,Deck Crew,SAVED
445,"CLENCH, Mr George James",31,Male,English,Southampton,Deck Crew,Deck Crew,LOST
446,"CLIFFORD, Mr George Quincy",40,Male,American,Southampton,1st Class Passenger,1st Class,LOST
447,"COCHRANE, Mr Robert",44,Male,Irish,Belfast,Engineering Crew,Engineer,
448,"COE, Mr Harry",21,Male,English,Southampton,Engineering Crew,Engineer,LOST
449,"COELHO, Mr Domingos Fernandeo",20,Male,Portuguese,Southampton,3rd Class Passenger,3rd Class,LOST
450,"COFFEY, Mr John",23,Male,Irish,Southampton,Engineering Crew Deserted,Not Onboard,
451,"COHEN, Mr Gurshon",19,Male,English,Southampton,3rd Class Passenger,3rd Class,SAVED
452,"COLBERT, Mr Patrick",24,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
453,"COLEMAN, Mr Albert Edward",28,Male,English,Southampton,Victualling Crew,Victualler,LOST
454,"COLEMAN, Mr John",57,Male,Irish,Belfast,Engineering Crew,Engineer,LOST
455,"COLERIDGE, Mr Reginald Charles",29,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
456,"COLGAN, Mr E. Joseph",33,Male,Irish,Southampton,Victualling Crew,Victualler,SAVED
457,"COLLANDER, Mr Erik Gustaf",27,Male,Finnish,Southampton,2nd Class Passenger,2nd Class,LOST
458,"COLLETT, Mr Sidney Clarence Stuart",25,Male,English,Southampton,2nd Class Passenger,2nd Class,SAVED
459,"COLLEY, Mr Edward Pomeroy",37,Male,Irish,Southampton,1st Class Passenger,1st Class,LOST
460,"COLLINS, Mr John",17,Male,Irish,Southampton,Victualling Crew,Victualler,SAVED
461,"COLLINS, Mr John",38,Male,English,Southampton,Engineering Crew,Engineer,SAVED
462,"COLLIS, Mr",,Male,,Southampton,1st Class Passenger Cross Channel Passenger,Cross Channel,
463,"COLLYER, Miss Marjorie Lottie",8,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
464,"COLLYER, Mr Harvey",31,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
465,"COLLYER, Mrs Charlotte Caroline",30,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
466,"COMBES, Mr George",34,Male,English,Southampton,Engineering Crew,Engineer,SAVED
467,"COMPTON, Miss Sara Rebecca",39,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
468,"COMPTON, Mr Alexander Taylor jr",37,Male,American,Cherbourg,1st Class Passenger,1st Class,LOST
469,"COMPTON, Mrs Mary Eliza",64,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
470,"CONLIN, Mr Thomas Henry",30,Male,"Irish, American",Queenstown,3rd Class Passenger,3rd Class,LOST
471,"CONNAUGHTON, Mr Michael",40,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
472,"CONNOLLY, Miss Catherine",23,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
473,"CONNOLLY, Miss Kate",41,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
474,"CONNOR, Mr James",46,Male,Irish,Belfast,Engineering Crew,Engineer,
475,"CONNOR, Mr Thomas",39,Male,,Belfast,Engineering Crew,Engineer,
476,"CONNORS, Mr Patrick",66,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
477,"CONWAY, Mr Percy Walter",25,Male,English,Belfast,Victualling Crew,Victualler,LOST
478,"COOK, Mr Gilbert William",32,Male,English,Southampton,Victualling Crew,Victualler,LOST
479,"COOK, Mr Jacob",43,Male,Russian,Southampton,3rd Class Passenger,3rd Class,LOST
480,"COOK, Mrs Selena",22,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
481,"COOMBS, Mr Charles Augustus",45,Male,English,Southampton,Victualling Crew,Victualler,LOST
482,"COOPER, Mr H.",25,Male,English,Southampton,Engineering Crew,Engineer,LOST
483,"COOPER, Mr James Edward",26,Male,English,Southampton,Engineering Crew,Engineer,LOST
484,"COPPERTHWAITE, Mr Albert Harry",28,Male,English,Southampton,Engineering Crew,Engineer,LOST
485,"CORBEN, Mr Ernest Theodore",27,Male,English,Southampton,Victualling Crew,Victualler,LOST
486,"CORBETT, Mrs Irene",30,Female,American,Southampton,2nd Class Passenger,2nd Class,LOST
487,"CORCORAN, Mr Dennis",33,Male,English,Southampton,Engineering Crew,Engineer,LOST
488,"COREY, Mrs Mary Emma",32,Female,American,Southampton,2nd Class Passenger,2nd Class,LOST
489,"CORNAIRE, Mr Marcel Raymond André",19,Male,French,Southampton,Restaurant Staff,Restaurant Staff,LOST
